Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.965564188672,0.975801750667,0.975801750667,0.974995727554,,,,,,
1,0.941445582666,0.946528323914,0.940393855398,0.953203344163,,,,,,
2,0.929291393043,0.920480882556,0.914979585745,0.93152203119,,,,,,
3,0.90751354091,0.899393281055,0.89586857104,0.90962875121,,,,,,
4,0.887662950191,0.882172250886,0.878352605122,0.892300088197,,,,,,
5,0.868376872842,0.853880844498,0.85533276975,0.862458110277,,,,,,
6,0.858952608439,0.842680108768,0.843311796806,0.846465179828,,,,,,
7,0.849611571898,0.828683299081,0.830964684892,0.831516894813,,,,,,
8,0.834286099043,0.808994645428,0.814558119775,0.817219236909,,,,,,
9,0.81897779459,0.792016945939,0.79354540473,0.805443716777,,,,,,
10,0.808621110831,0.782278658451,0.784656347088,0.794798464665,,,,,,
11,0.79372432534,0.751780319328,0.770000321623,0.778665333592,,,,,,
12,0.777962995159,0.74003628322,0.753513230279,0.767569795465,,,,,,
